0;0;2;3;8;8;7
0;1;0;2;4;1;0
0;0;2;2;6;3;0
0;0;0;2;0;4;0
0;1;1;3;4;0;2
0;0;0;1;3;2;4
0;0;2;1;6;4;2
0;0;1;1;3;1;3
0;1;2;1;6;3;0
1;0;3;3;4;5;1
1;0;5;1;4;8;5
0;2;3;2;4;7;3
0;3;2;5;3;3;1
0;0;5;3;2;2;0
0;3;4;1;9;12;0
1;0;0;2;2;2;5
0;2;0;1;4;2;11
0;1;0;2;4;1;3
1;1;6;0;1;0;0
3;0;4;0;3;0;0
6;5;12;3;1;0;0
0;2;4;2;1;0;0
