9;3;10;3;3;0;0
2;0;6;0;0;0;0
4;1;7;1;0;0;0
0;2;2;1;1;0;0
2;2;4;1;1;0;1
0;0;0;8;1;1;0
5;2;6;0;2;0;0
2;0;3;2;1;1;0
2;3;8;0;0;0;0
0;1;3;3;9;0;1
0;0;4;5;15;0;0
0;0;2;7;12;0;0
0;0;0;8;9;0;0
0;0;0;8;4;0;0
0;0;5;9;15;0;0
0;1;0;2;8;1;0
0;0;3;5;12;0;0
0;0;0;3;8;0;0
3;1;5;0;0;0;0
2;0;6;2;0;0;0
0;2;19;0;6;0;0
2;0;3;1;0;1;2
