12;2;11;2;1;0;0
2;1;4;0;1;0;0
8;0;4;1;0;0;0
0;2;4;0;0;0;0
4;0;4;1;2;0;0
4;1;3;1;1;0;0
3;1;8;2;1;0;0
5;0;1;0;3;0;0
2;2;7;0;2;0;0
0;0;3;4;7;3;0
0;0;3;9;7;5;0
0;0;2;8;9;2;0
0;1;1;2;9;4;0
0;0;0;5;7;0;0
0;0;0;4;14;11;0
0;0;0;5;1;3;3
0;1;4;4;4;3;4
0;0;7;1;1;1;1
0;2;3;0;2;2;0
0;2;5;1;1;1;0
7;1;12;5;2;0;0
0;0;0;3;1;4;1
