3;4;16;3;2;0;0
4;1;3;0;0;0;0
2;0;9;0;0;1;1
2;1;0;1;1;1;0
0;2;4;1;3;1;0
1;2;3;1;2;1;0
3;2;5;1;1;3;0
1;0;5;2;1;0;0
1;3;4;2;3;0;0
4;0;5;5;3;0;0
2;5;1;8;7;1;0
0;0;3;7;11;0;0
0;2;2;6;7;0;0
2;1;2;6;1;0;0
1;1;4;9;14;0;0
0;1;1;4;5;1;0
2;0;4;5;9;0;0
0;0;4;1;6;0;0
5;1;3;0;0;0;0
4;0;5;1;0;0;0
18;3;3;3;0;0;0
4;2;3;0;0;0;0
