9;6;10;1;0;2;0
3;3;1;1;0;0;0
6;2;1;4;0;0;0
3;3;0;0;0;0;0
4;4;2;0;0;1;0
6;1;2;1;0;0;0
8;4;3;0;0;0;0
5;0;3;0;1;0;0
1;6;2;3;0;0;1
8;1;1;5;2;0;0
1;2;5;7;9;0;0
1;0;1;6;13;0;0
2;1;1;7;6;0;0
3;0;2;6;1;0;0
0;3;5;7;14;0;0
0;2;1;3;4;2;0
2;1;1;8;8;0;0
0;0;1;2;8;0;0
5;0;2;0;2;0;0
3;0;5;2;0;0;0
11;8;5;3;0;0;0
6;1;2;0;0;0;0
